,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns,YC_10_Year,YC_3_Month,YC_3_Month_Bond,YC_Spread,YC_Rec_Prob
0,1967-02-09,4.605170185988092,6.5869988988009265,3.475067230228611,0,4.436159643253809,1.0577902941478545,1.7083778602890038,3.493472657771326,1.5216989981260935,6.552165460367621,3.173878458937465,11.450227808401284,3.8238473145244205,8.721841963827597,0.0,2.5152741864043966,1.5216989981260935,1.5518087995974639,1.577604979798744,1.2065081692262911,-1.143156692307021
1,1967-02-16,4.605170185988092,6.586309576377547,3.475067230228611,0,4.436159643253809,1.0577902941478545,1.7083778602890038,3.493472657771326,1.5216989981260935,6.552165460367621,3.173878458937465,11.450227808401284,3.8238473145244205,8.721841963827597,0.0,2.5152741864043966,1.5216989981260935,1.5518087995974639,1.577604979798744,1.2065081692262911,-1.143156692307021
2,1967-02-23,4.601162164590552,6.577444024474397,3.475067230228611,0,4.436159643253809,1.0577902941478545,1.7083778602890038,3.493472657771326,1.5216989981260935,6.552165460367621,3.173878458937465,11.450227808401284,3.8238473145244205,8.721841963827597,0.0,2.5152741864043966,1.5216989981260935,1.5518087995974639,1.577604979798744,1.2065081692262911,-1.143156692307021
3,1967-03-02,4.603168183317418,6.582025138892826,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966,1.5325568680981427,1.5173226235262947,1.5427095592950075,1.2691679215307377,-1.2586184197985417
4,1967-03-09,4.604169685654508,6.5852056712012805,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966,1.5325568680981427,1.5173226235262947,1.5427095592950075,1.2691679215307377,-1.2586184197985417
5,1967-03-16,4.602165676967792,6.579528951214775,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966,1.5325568680981427,1.5173226235262947,1.5427095592950075,1.2691679215307377,-1.2586184197985417
6,1967-03-23,4.604169685654508,6.584791392385716,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966,1.5325568680981427,1.5173226235262947,1.5427095592950075,1.2691679215307377,-1.2586184197985417
7,1967-03-30,4.604169685654508,6.583685809077966,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966,1.5325568680981427,1.5173226235262947,1.5427095592950075,1.2691679215307377,-1.2586184197985417
8,1967-04-06,4.597138014290827,6.567234859514355,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945,1.5129270120532565,1.449269160281279,1.4738892138602835,1.3294472773784927,-1.3374409922270145
9,1967-04-13,4.590056548178043,6.552079835376488,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945,1.5129270120532565,1.449269160281279,1.4738892138602835,1.3294472773784927,-1.3374409922270145
10,1967-04-20,4.594109238628667,6.562161567911363,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945,1.5129270120532565,1.449269160281279,1.4738892138602835,1.3294472773784927,-1.3374409922270145
11,1967-04-27,4.603168183317418,6.582302108843358,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945,1.5129270120532565,1.449269160281279,1.4738892138602835,1.3294472773784927,-1.3374409922270145
12,1967-05-04,4.609162207257629,6.5869988988009265,3.475067230228611,0,4.510419849442281,1.0647107369924282,1.6882490928583902,3.4995332823830174,1.5238800240724537,6.620366496849878,3.1747149290824312,11.526532764321948,3.7981821890043865,8.704361317927795,-0.020202707317519466,2.5201129055226197,1.5238800240724537,1.3454723665996355,1.3690197721762551,1.450123779530044,-1.2220671029089538
13,1967-05-11,4.61015772749913,6.5869988988009265,3.475067230228611,0,4.510419849442281,1.0647107369924282,1.6882490928583902,3.4995332823830174,1.5238800240724537,6.620366496849878,3.1747149290824312,11.526532764321948,3.7981821890043865,8.704361317927795,-0.020202707317519466,2.5201129055226197,1.5238800240724537,1.3454723665996355,1.3690197721762551,1.450123779530044,-1.2220671029089538
14,1967-05-18,4.6061696863211745,6.577861357721047,3.475067230228611,0,4.510419849442281,1.0647107369924282,1.6882490928583902,3.4995332823830174,1.5238800240724537,6.620366496849878,3.1747149290824312,11.526532764321948,3.7981821890043865,8.704361317927795,-0.020202707317519466,2.5201129055226197,1.5238800240724537,1.3454723665996355,1.3690197721762551,1.450123779530044,-1.2220671029089538
15,1967-05-25,4.603168183317418,6.570742896508415,3.475067230228611,0,4.510419849442281,1.0647107369924282,1.6882490928583902,3.4995332823830174,1.5238800240724537,6.620366496849878,3.1747149290824312,11.526532764321948,3.7981821890043865,8.704361317927795,-0.020202707317519466,2.5201129055226197,1.5238800240724537,1.3454723665996355,1.3690197721762551,1.450123779530044,-1.2220671029089538
16,1967-06-01,4.607168188650764,6.5809164913291625,3.475067230228611,0,4.528181144459956,1.0647107369924282,1.6808279085207734,3.502549875922443,1.5789787049493917,6.635119442068922,3.1717842173343502,11.54388406373835,3.78781940196884,8.696530299169233,-0.01005033585350145,2.5006159434931803,1.5789787049493917,1.2809338454620642,1.3038688255116833,1.5626852929477917,-1.228924765055064
